door_thickness_mm,lock_distance_mm,steel_area_scale,ferrite_thickness_mm,ferrite_mu_prime,phone_offset_mm,phone_angle_deg,antenna_L_tolerance_fraction,Q_multiplier,matching_C_tolerance_fraction,metal_prior_scale,coupling_margin_db,nfc_margin_proxy_db,installed_L_uH,installed_Q_loaded,installed_f0_MHz
41.568946720965975,36.5049225624271,1.3619682371873625,0.6080675354223175,142.4077268173446,11.193558431422558,9.93134190370379,-0.07138485832514607,0.8352146541991354,0.014444638310217505,0.9159599637091035,-28.56697231509937,-31.12052155940258,1.7298529995722551,18.491856432976174,13.242362942786993
35.68442180059183,12.208823069136123,1.1187602451776748,0.494927154039622,98.2486021442315,4.397469291105975,5.549521360366711,0.05049648099316176,0.9241123178963933,0.014643981070440426,1.0004739373770577,-26.64145550889726,-36.44344567020805,1.9320247769709518,19.514727347057452,12.529134580638027
47.78021729386503,5.291384733392496,0.6977165878029041,0.4473753556545745,97.65521442141002,14.527345776166385,9.913044888982608,0.10435830898156143,1.1073621092611299,0.024740660465200022,0.977108426571482,-33.508001971633014,-45.78007215537355,2.0206157764747665,20.56570479390096,12.190889859307473
34.78011446701724,29.473813424856456,0.8967093063159786,0.41651898340632654,100.16778239127704,4.882066436541473,10.712848123777402,0.028658938772732276,0.6,-0.004191208482433334,0.7419674769419925,-25.54298651989667,-32.92175564146741,1.8895622571048005,17.88346251345912,12.788384366186463
32.98895673112787,24.19510107570709,1.4771137460084587,0.8792664287415435,142.2883391071905,5.452223208988974,3.4705810842175477,-0.06578770234709563,1.0932830708075343,-0.0028636403726440443,0.8190946114286778,-24.264071141013183,-26.313811676382777,1.749753752194052,19.603972803230103,13.28062514703666
33.54523992733411,13.293520000420216,0.9216413254410275,0.41117082590746107,118.60026798055009,7.498735040956167,11.27073270945491,0.0712720556304357,1.1390671066814653,0.023056496866409894,1.1401732085547527,-26.088622724738656,-37.0873853276837,1.9583843491714557,20.71696725537092,12.393257920662688
31.882863339490896,11.491395984049,1.3468823745103196,0.5251209342681047,128.61958698251223,18.16683828816019,1.1390060645153381,-0.036235509799612646,0.932569635896454,0.0013838342349061774,1.1888538274747789,-27.29971902248265,-30.883589336195087,1.7758839400226152,18.17525143667865,13.154570832666076
34.33361272706731,20.567824610203225,1.0951881983768845,0.5989893057412734,80.63520274085711,1.6797032610654408,6.384164338442013,-0.021761486684026676,0.8919883736411371,-0.010175970598288842,1.00143821123295,-25.12533412752957,-29.185769107987873,1.8071335498863292,18.942097643981693,13.11626374587106
40.261956889420425,22.132697988903875,1.2980496276681057,0.30689001023792817,108.10984008991282,9.772542117803143,6.2259949738039815,0.004137304076516665,0.8043300181404355,-0.011558316011165111,0.8310092179947028,-28.677764290330053,-33.30274038995665,1.8234843983518445,18.680718209484784,13.066452976479571
43.50486169685673,27.774064954055433,1.4108244761718136,0.5463692703103804,102.87135356653951,6.951477984472992,2.2806530811386976,0.004106615819114756,1.3401782791383283,0.0039014291948263795,0.8146599315318261,-29.52474867235685,-36.95785276879728,1.8603595882005708,21.46787267875883,12.836312369249159
43.97492599352356,27.072817284554386,1.1014640957670214,0.4491570381356938,117.43294209141045,3.0226667880480145,21.54983259732284,-0.03668747459492247,1.2995436545372208,0.019477052460236965,1.0280736666107066,-29.761569468349258,-34.821778453566864,1.7748217067515093,20.44092029964485,13.041218416469853
40.408819761816275,40.3215917197938,1.0942298226201688,0.4857168443712821,82.69850382833606,7.53019685102277,8.801930512924667,0.12,0.8516711692265211,0.027528608410679136,0.973120208307287,-28.61135573453422,-41.75940849978696,2.0592230128446602,21.204938800869,12.059675140191233
40.70593126305659,24.820874654961035,0.9685987315526037,0.5558886094746576,99.17715464054677,6.429108019260659,5.150634963876513,0.02851345828574893,1.004041149662148,0.007486875892411379,1.1397735374888005,-28.578719721139635,-37.31043411672551,1.8999756985330183,20.352178901169548,12.67916168247958
